DATE,Time (hour),pH,N (mg/kg),P (mg/kg),K (mg/kg)
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.3,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,10,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,18
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,11,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,5,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,12,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.4,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,13,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,54,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,14,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,15,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,16,6.5,55,6,17
12/1/2024,17,6.5,55,6,17
